JugadorX,JugadorY,ObstaculoX,ObstaculoY,Velocidad,DistanciaX,Izquierda,Quieto,Derecha
165,350,477,250,10,312,0,1,0
165,350,477,260,10,312,0,1,0
165,350,477,270,10,312,0,1,0
165,350,477,280,10,312,0,1,0
165,350,477,290,10,312,0,1,0
165,350,477,300,10,312,0,1,0
165,350,477,310,10,312,0,1,0
165,350,477,320,10,312,0,1,0
165,350,477,330,10,312,0,1,0
165,350,477,340,10,312,0,1,0
165,350,477,350,10,312,0,1,0
165,350,477,360,10,312,0,1,0
165,350,477,370,10,312,0,1,0
165,350,477,380,10,312,0,1,0
165,350,477,390,10,312,0,1,0
165,350,477,400,10,312,0,1,0
165,350,230,0,10,65,0,1,0
165,350,230,10,10,65,0,1,0
165,350,230,20,10,65,0,1,0
165,350,230,30,10,65,0,1,0
165,350,230,40,10,65,0,1,0
165,350,230,50,10,65,0,1,0
165,350,230,60,10,65,0,1,0
165,350,230,70,10,65,0,1,0
165,350,230,80,10,65,0,1,0
165,350,230,90,10,65,0,1,0
165,350,230,100,10,65,0,1,0
165,350,230,110,10,65,0,1,0
165,350,230,120,10,65,0,1,0
165,350,230,130,10,65,0,1,0
165,350,230,140,10,65,0,1,0
165,350,230,150,10,65,0,1,0
165,350,230,160,10,65,0,1,0
155,350,230,170,10,75,1,0,0
145,350,230,180,10,85,1,0,0
135,350,230,190,10,95,1,0,0
125,350,230,200,10,105,1,0,0
125,350,230,210,10,105,0,1,0
125,350,230,220,10,105,0,1,0
125,350,230,230,10,105,0,1,0
125,350,230,240,10,105,0,1,0
125,350,230,250,10,105,0,1,0
125,350,230,260,10,105,0,1,0
125,350,230,270,10,105,0,1,0
125,350,230,280,10,105,0,1,0
125,350,230,290,10,105,0,1,0
125,350,230,300,10,105,0,1,0
125,350,230,310,10,105,0,1,0
125,350,230,320,10,105,0,1,0
125,350,230,330,10,105,0,1,0
125,350,230,340,10,105,0,1,0
125,350,230,350,10,105,0,1,0
125,350,230,360,10,105,0,1,0
125,350,230,370,10,105,0,1,0
125,350,230,380,10,105,0,1,0
125,350,230,390,10,105,0,1,0
125,350,230,400,10,105,0,1,0
125,350,442,0,10,317,0,1,0
125,350,442,10,10,317,0,1,0
125,350,442,20,10,317,0,1,0
125,350,442,30,10,317,0,1,0
135,350,442,40,10,307,0,0,1
145,350,442,50,10,297,0,0,1
155,350,442,60,10,287,0,0,1
165,350,442,70,10,277,0,0,1
175,350,442,80,10,267,0,0,1
185,350,442,90,10,257,0,0,1
195,350,442,100,10,247,0,0,1
205,350,442,110,10,237,0,0,1
215,350,442,120,10,227,0,0,1
225,350,442,130,10,217,0,0,1
235,350,442,140,10,207,0,0,1
245,350,442,150,10,197,0,0,1
255,350,442,160,10,187,0,0,1
255,350,442,170,10,187,0,1,0
255,350,442,180,10,187,0,1,0
255,350,442,190,10,187,0,1,0
255,350,442,200,10,187,0,1,0
255,350,442,210,10,187,0,1,0
255,350,442,220,10,187,0,1,0
255,350,442,230,10,187,0,1,0
255,350,442,240,10,187,0,1,0
255,350,442,250,10,187,0,1,0
255,350,442,260,10,187,0,1,0
255,350,442,270,10,187,0,1,0
255,350,442,280,10,187,0,1,0
255,350,442,290,10,187,0,1,0
255,350,442,300,10,187,0,1,0
255,350,442,310,10,187,0,1,0
255,350,442,320,10,187,0,1,0
255,350,442,330,10,187,0,1,0
255,350,442,340,10,187,0,1,0
255,350,442,350,10,187,0,1,0
255,350,442,360,10,187,0,1,0
255,350,442,370,10,187,0,1,0
255,350,442,380,10,187,0,1,0
255,350,442,390,10,187,0,1,0
255,350,442,400,10,187,0,1,0
255,350,124,0,10,131,0,1,0
255,350,124,10,10,131,0,1,0
255,350,124,20,10,131,0,1,0
255,350,124,30,10,131,0,1,0
255,350,124,40,10,131,0,1,0
255,350,124,50,10,131,0,1,0
255,350,124,60,10,131,0,1,0
255,350,124,70,10,131,0,1,0
255,350,124,80,10,131,0,1,0
255,350,124,90,10,131,0,1,0
255,350,124,100,10,131,0,1,0
255,350,124,110,10,131,0,1,0
255,350,124,120,10,131,0,1,0
255,350,124,130,10,131,0,1,0
255,350,124,140,10,131,0,1,0
255,350,124,150,10,131,0,1,0
255,350,124,160,10,131,0,1,0
255,350,124,170,10,131,0,1,0
255,350,124,180,10,131,0,1,0
255,350,124,190,10,131,0,1,0
255,350,124,200,10,131,0,1,0
255,350,124,210,10,131,0,1,0
255,350,124,220,10,131,0,1,0
255,350,124,230,10,131,0,1,0
255,350,124,240,10,131,0,1,0
255,350,124,250,10,131,0,1,0
255,350,124,260,10,131,0,1,0
255,350,124,270,10,131,0,1,0
255,350,124,280,10,131,0,1,0
255,350,124,290,10,131,0,1,0
255,350,124,300,10,131,0,1,0
255,350,124,310,10,131,0,1,0
255,350,124,320,10,131,0,1,0
255,350,124,330,10,131,0,1,0
255,350,124,340,10,131,0,1,0
255,350,124,350,10,131,0,1,0
255,350,124,360,10,131,0,1,0
255,350,124,370,10,131,0,1,0
255,350,124,380,10,131,0,1,0
255,350,124,390,10,131,0,1,0
255,350,124,400,10,131,0,1,0
255,350,515,0,10,260,0,1,0
255,350,515,10,10,260,0,1,0
255,350,515,20,10,260,0,1,0
255,350,515,30,10,260,0,1,0
255,350,515,40,10,260,0,1,0
255,350,515,50,10,260,0,1,0
255,350,515,60,10,260,0,1,0
255,350,515,70,10,260,0,1,0
255,350,515,80,10,260,0,1,0
255,350,515,90,10,260,0,1,0
255,350,515,100,10,260,0,1,0
255,350,515,110,10,260,0,1,0
255,350,515,120,10,260,0,1,0
255,350,515,130,10,260,0,1,0
255,350,515,140,10,260,0,1,0
255,350,515,150,10,260,0,1,0
255,350,515,160,10,260,0,1,0
255,350,515,170,10,260,0,1,0
255,350,515,180,10,260,0,1,0
255,350,515,190,10,260,0,1,0
255,350,515,200,10,260,0,1,0
255,350,515,210,10,260,0,1,0
255,350,515,220,10,260,0,1,0
255,350,515,230,10,260,0,1,0
255,350,515,240,10,260,0,1,0
255,350,515,250,10,260,0,1,0
255,350,515,260,10,260,0,1,0
255,350,515,270,10,260,0,1,0
255,350,515,280,10,260,0,1,0
255,350,515,290,10,260,0,1,0
255,350,515,300,10,260,0,1,0
255,350,515,310,10,260,0,1,0
255,350,515,320,10,260,0,1,0
255,350,515,330,10,260,0,1,0
255,350,515,340,10,260,0,1,0
255,350,515,350,10,260,0,1,0
255,350,515,360,10,260,0,1,0
255,350,515,370,10,260,0,1,0
255,350,515,380,10,260,0,1,0
255,350,515,390,10,260,0,1,0
255,350,515,400,10,260,0,1,0
255,350,380,0,10,125,0,1,0
255,350,380,10,10,125,0,1,0
255,350,380,20,10,125,0,1,0
255,350,380,30,10,125,0,1,0
255,350,380,40,10,125,0,1,0
255,350,380,50,10,125,0,1,0
255,350,380,60,10,125,0,1,0
255,350,380,70,10,125,0,1,0
255,350,380,80,10,125,0,1,0
255,350,380,90,10,125,0,1,0
255,350,380,100,10,125,0,1,0
255,350,380,110,10,125,0,1,0
255,350,380,120,10,125,0,1,0
255,350,380,130,10,125,0,1,0
255,350,380,140,10,125,0,1,0
255,350,380,150,10,125,0,1,0
255,350,380,160,10,125,0,1,0
255,350,380,170,10,125,0,1,0
255,350,380,180,10,125,0,1,0
255,350,380,190,10,125,0,1,0
255,350,380,200,10,125,0,1,0
255,350,380,210,10,125,0,1,0
255,350,380,220,10,125,0,1,0
255,350,380,230,10,125,0,1,0
255,350,380,240,10,125,0,1,0
255,350,380,250,10,125,0,1,0
255,350,380,260,10,125,0,1,0
255,350,380,270,10,125,0,1,0
255,350,380,280,10,125,0,1,0
255,350,380,290,10,125,0,1,0
255,350,380,300,10,125,0,1,0
255,350,380,310,10,125,0,1,0
255,350,380,320,10,125,0,1,0
255,350,380,330,10,125,0,1,0
255,350,380,340,10,125,0,1,0
255,350,380,350,10,125,0,1,0
255,350,380,360,10,125,0,1,0
255,350,380,370,10,125,0,1,0
255,350,380,380,10,125,0,1,0
255,350,380,390,10,125,0,1,0
255,350,380,400,10,125,0,1,0
255,350,317,0,10,62,0,1,0
255,350,317,10,10,62,0,1,0
255,350,317,20,10,62,0,1,0
255,350,317,30,10,62,0,1,0
255,350,317,40,10,62,0,1,0
255,350,317,50,10,62,0,1,0
255,350,317,60,10,62,0,1,0
255,350,317,70,10,62,0,1,0
255,350,317,80,10,62,0,1,0
255,350,317,90,10,62,0,1,0
255,350,317,100,10,62,0,1,0
255,350,317,110,10,62,0,1,0
255,350,317,120,10,62,0,1,0
255,350,317,130,10,62,0,1,0
255,350,317,140,10,62,0,1,0
255,350,317,150,10,62,0,1,0
245,350,317,160,10,72,1,0,0
235,350,317,170,10,82,1,0,0
225,350,317,180,10,92,1,0,0
215,350,317,190,10,102,1,0,0
205,350,317,200,10,112,1,0,0
195,350,317,210,10,122,1,0,0
195,350,317,220,10,122,0,1,0
195,350,317,230,10,122,0,1,0
195,350,317,240,10,122,0,1,0
195,350,317,250,10,122,0,1,0
195,350,317,260,10,122,0,1,0
195,350,317,270,10,122,0,1,0
195,350,317,280,10,122,0,1,0
195,350,317,290,10,122,0,1,0
195,350,317,300,10,122,0,1,0
195,350,317,310,10,122,0,1,0
195,350,317,320,10,122,0,1,0
195,350,317,330,10,122,0,1,0
195,350,317,340,10,122,0,1,0
195,350,317,350,10,122,0,1,0
195,350,317,360,10,122,0,1,0
195,350,317,370,10,122,0,1,0
195,350,317,380,10,122,0,1,0
195,350,317,390,10,122,0,1,0
195,350,317,400,10,122,0,1,0
195,350,54,0,10,141,0,1,0
195,350,54,10,10,141,0,1,0
195,350,54,20,10,141,0,1,0
195,350,54,30,10,141,0,1,0
205,350,54,40,10,151,0,0,1
215,350,54,50,10,161,0,0,1
225,350,54,60,10,171,0,0,1
225,350,54,70,10,171,0,1,0
225,350,54,80,10,171,0,1,0
225,350,54,90,10,171,0,1,0
225,350,54,100,10,171,0,1,0
225,350,54,110,10,171,0,1,0
225,350,54,120,10,171,0,1,0
225,350,54,130,10,171,0,1,0
225,350,54,140,10,171,0,1,0
225,350,54,150,10,171,0,1,0
225,350,54,160,10,171,0,1,0
225,350,54,170,10,171,0,1,0
225,350,54,180,10,171,0,1,0
235,350,54,190,10,181,0,0,1
245,350,54,200,10,191,0,0,1
255,350,54,210,10,201,0,0,1
265,350,54,220,10,211,0,0,1
275,350,54,230,10,221,0,0,1
285,350,54,240,10,231,0,0,1
295,350,54,250,10,241,0,0,1
295,350,54,260,10,241,0,1,0
295,350,54,270,10,241,0,1,0
295,350,54,280,10,241,0,1,0
295,350,54,290,10,241,0,1,0
295,350,54,300,10,241,0,1,0
295,350,54,310,10,241,0,1,0
295,350,54,320,10,241,0,1,0
295,350,54,330,10,241,0,1,0
295,350,54,340,10,241,0,1,0
295,350,54,350,10,241,0,1,0
295,350,54,360,10,241,0,1,0
295,350,54,370,10,241,0,1,0
295,350,54,380,10,241,0,1,0
295,350,54,390,10,241,0,1,0
295,350,54,400,10,241,0,1,0
295,350,146,0,10,149,0,1,0
295,350,146,10,10,149,0,1,0
295,350,146,20,10,149,0,1,0
295,350,146,30,10,149,0,1,0
295,350,146,40,10,149,0,1,0
295,350,146,50,10,149,0,1,0
295,350,146,60,10,149,0,1,0
295,350,146,70,10,149,0,1,0
295,350,146,80,10,149,0,1,0
295,350,146,90,10,149,0,1,0
295,350,146,100,10,149,0,1,0
295,350,146,110,10,149,0,1,0
295,350,146,120,10,149,0,1,0
295,350,146,130,10,149,0,1,0
295,350,146,140,10,149,0,1,0
295,350,146,150,10,149,0,1,0
295,350,146,160,10,149,0,1,0
295,350,146,170,10,149,0,1,0
295,350,146,180,10,149,0,1,0
295,350,146,190,10,149,0,1,0
295,350,146,200,10,149,0,1,0
295,350,146,210,10,149,0,1,0
295,350,146,220,10,149,0,1,0
295,350,146,230,10,149,0,1,0
295,350,146,240,10,149,0,1,0
295,350,146,250,10,149,0,1,0
295,350,146,260,10,149,0,1,0
295,350,146,270,10,149,0,1,0
295,350,146,280,10,149,0,1,0
295,350,146,290,10,149,0,1,0
295,350,146,300,10,149,0,1,0
295,350,146,310,10,149,0,1,0
295,350,146,320,10,149,0,1,0
295,350,146,330,10,149,0,1,0
295,350,146,340,10,149,0,1,0
295,350,146,350,10,149,0,1,0
295,350,146,360,10,149,0,1,0
295,350,146,370,10,149,0,1,0
295,350,146,380,10,149,0,1,0
295,350,146,390,10,149,0,1,0
295,350,146,400,10,149,0,1,0
295,350,395,0,10,100,0,1,0
295,350,395,10,10,100,0,1,0
295,350,395,20,10,100,0,1,0
295,350,395,30,10,100,0,1,0
295,350,395,40,10,100,0,1,0
295,350,395,50,10,100,0,1,0
295,350,395,60,10,100,0,1,0
295,350,395,70,10,100,0,1,0
295,350,395,80,10,100,0,1,0
295,350,395,90,10,100,0,1,0
295,350,395,100,10,100,0,1,0
295,350,395,110,10,100,0,1,0
295,350,395,120,10,100,0,1,0
295,350,395,130,10,100,0,1,0
295,350,395,140,10,100,0,1,0
295,350,395,150,10,100,0,1,0
295,350,395,160,10,100,0,1,0
295,350,395,170,10,100,0,1,0
295,350,395,180,10,100,0,1,0
285,350,395,190,10,110,1,0,0
275,350,395,200,10,120,1,0,0
265,350,395,210,10,130,1,0,0
255,350,395,220,10,140,1,0,0
255,350,395,230,10,140,0,1,0
255,350,395,240,10,140,0,1,0
255,350,395,250,10,140,0,1,0
255,350,395,260,10,140,0,1,0
255,350,395,270,10,140,0,1,0
255,350,395,280,10,140,0,1,0
255,350,395,290,10,140,0,1,0
255,350,395,300,10,140,0,1,0
255,350,395,310,10,140,0,1,0
255,350,395,320,10,140,0,1,0
255,350,395,330,10,140,0,1,0
255,350,395,340,10,140,0,1,0
255,350,395,350,10,140,0,1,0
255,350,395,360,10,140,0,1,0
255,350,395,370,10,140,0,1,0
255,350,395,380,10,140,0,1,0
255,350,395,390,10,140,0,1,0
255,350,395,400,10,140,0,1,0
255,350,240,0,10,15,0,1,0
255,350,240,10,10,15,0,1,0
255,350,240,20,10,15,0,1,0
255,350,240,30,10,15,0,1,0
255,350,240,40,10,15,0,1,0
255,350,240,50,10,15,0,1,0
255,350,240,60,10,15,0,1,0
255,350,240,70,10,15,0,1,0
255,350,240,80,10,15,0,1,0
255,350,240,90,10,15,0,1,0
255,350,240,100,10,15,0,1,0
255,350,240,110,10,15,0,1,0
255,350,240,120,10,15,0,1,0
255,350,240,130,10,15,0,1,0
245,350,240,140,10,5,1,0,0
235,350,240,150,10,5,1,0,0
225,350,240,160,10,15,1,0,0
215,350,240,170,10,25,1,0,0
205,350,240,180,10,35,1,0,0
195,350,240,190,10,45,1,0,0
185,350,240,200,10,55,1,0,0
185,350,240,210,10,55,0,1,0
185,350,240,220,10,55,0,1,0
185,350,240,230,10,55,0,1,0
195,350,240,240,10,45,0,0,1
205,350,240,250,10,35,0,0,1
215,350,240,260,10,25,0,0,1
215,350,240,270,10,25,0,1,0
215,350,240,280,10,25,0,1,0
215,350,240,290,10,25,0,1,0
215,350,240,300,10,25,0,1,0
275,350,256,0,10,19,0,1,0
275,350,256,10,10,19,0,1,0
275,350,256,20,10,19,0,1,0
275,350,256,30,10,19,0,1,0
275,350,256,40,10,19,0,1,0
275,350,256,50,10,19,0,1,0
275,350,256,60,10,19,0,1,0
275,350,256,70,10,19,0,1,0
275,350,256,80,10,19,0,1,0
275,350,256,90,10,19,0,1,0
275,350,256,100,10,19,0,1,0
275,350,256,110,10,19,0,1,0
275,350,256,120,10,19,0,1,0
275,350,256,130,10,19,0,1,0
275,350,256,140,10,19,0,1,0
275,350,256,150,10,19,0,1,0
275,350,256,160,10,19,0,1,0
275,350,256,170,10,19,0,1,0
275,350,256,180,10,19,0,1,0
275,350,256,190,10,19,0,1,0
275,350,256,200,10,19,0,1,0
275,350,256,210,10,19,0,1,0
275,350,256,220,10,19,0,1,0
275,350,256,230,10,19,0,1,0
275,350,256,240,10,19,0,1,0
275,350,256,250,10,19,0,1,0
275,350,256,260,10,19,0,1,0
275,350,256,270,10,19,0,1,0
275,350,256,280,10,19,0,1,0
285,350,256,290,10,29,0,0,1
295,350,256,300,10,39,0,0,1
275,350,413,0,10,138,0,1,0
275,350,413,10,10,138,0,1,0
275,350,413,20,10,138,0,1,0
275,350,413,30,10,138,0,1,0
275,350,413,40,10,138,0,1,0
275,350,413,50,10,138,0,1,0
275,350,413,60,10,138,0,1,0
275,350,413,70,10,138,0,1,0
275,350,413,80,10,138,0,1,0
275,350,413,90,10,138,0,1,0
275,350,413,100,10,138,0,1,0
275,350,413,110,10,138,0,1,0
275,350,413,120,10,138,0,1,0
275,350,413,130,10,138,0,1,0
275,350,413,140,10,138,0,1,0
275,350,413,150,10,138,0,1,0
275,350,413,160,10,138,0,1,0
275,350,413,170,10,138,0,1,0
285,350,413,180,10,128,0,0,1
295,350,413,190,10,118,0,0,1
305,350,413,200,10,108,0,0,1
315,350,413,210,10,98,0,0,1
315,350,413,220,10,98,0,1,0
315,350,413,230,10,98,0,1,0
315,350,413,240,10,98,0,1,0
315,350,413,250,10,98,0,1,0
315,350,413,260,10,98,0,1,0
315,350,413,270,10,98,0,1,0
305,350,413,280,10,108,1,0,0
295,350,413,290,10,118,1,0,0
285,350,413,300,10,128,1,0,0
275,350,413,310,10,138,1,0,0
265,350,413,320,10,148,1,0,0
255,350,413,330,10,158,1,0,0
245,350,413,340,10,168,1,0,0
235,350,413,350,10,178,1,0,0
225,350,413,360,10,188,1,0,0
215,350,413,370,10,198,1,0,0
205,350,413,380,10,208,1,0,0
195,350,413,390,10,218,1,0,0
195,350,413,400,10,218,0,1,0
195,350,504,0,10,309,0,1,0
195,350,504,10,10,309,0,1,0
195,350,504,20,10,309,0,1,0
195,350,504,30,10,309,0,1,0
195,350,504,40,10,309,0,1,0
195,350,504,50,10,309,0,1,0
195,350,504,60,10,309,0,1,0
195,350,504,70,10,309,0,1,0
195,350,504,80,10,309,0,1,0
195,350,504,90,10,309,0,1,0
195,350,504,100,10,309,0,1,0
195,350,504,110,10,309,0,1,0
195,350,504,120,10,309,0,1,0
195,350,504,130,10,309,0,1,0
195,350,504,140,10,309,0,1,0
195,350,504,150,10,309,0,1,0
195,350,504,160,10,309,0,1,0
195,350,504,170,10,309,0,1,0
195,350,504,180,10,309,0,1,0
195,350,504,190,10,309,0,1,0
205,350,504,200,10,299,0,0,1
215,350,504,210,10,289,0,0,1
225,350,504,220,10,279,0,0,1
235,350,504,230,10,269,0,0,1
245,350,504,240,10,259,0,0,1
255,350,504,250,10,249,0,0,1
265,350,504,260,10,239,0,0,1
265,350,504,270,10,239,0,1,0
265,350,504,280,10,239,0,1,0
265,350,504,290,10,239,0,1,0
265,350,504,300,10,239,0,1,0
265,350,504,310,10,239,0,1,0
265,350,504,320,10,239,0,1,0
265,350,504,330,10,239,0,1,0
265,350,504,340,10,239,0,1,0
275,350,504,350,10,229,0,0,1
285,350,504,360,10,219,0,0,1
295,350,504,370,10,209,0,0,1
295,350,504,380,10,209,0,1,0
295,350,504,390,10,209,0,1,0
295,350,504,400,10,209,0,1,0
295,350,177,0,10,118,0,1,0
295,350,177,10,10,118,0,1,0
295,350,177,20,10,118,0,1,0
295,350,177,30,10,118,0,1,0
295,350,177,40,10,118,0,1,0
295,350,177,50,10,118,0,1,0
295,350,177,60,10,118,0,1,0
295,350,177,70,10,118,0,1,0
295,350,177,80,10,118,0,1,0
295,350,177,90,10,118,0,1,0
295,350,177,100,10,118,0,1,0
295,350,177,110,10,118,0,1,0
295,350,177,120,10,118,0,1,0
295,350,177,130,10,118,0,1,0
295,350,177,140,10,118,0,1,0
295,350,177,150,10,118,0,1,0
295,350,177,160,10,118,0,1,0
305,350,177,170,10,128,0,0,1
315,350,177,180,10,138,0,0,1
325,350,177,190,10,148,0,0,1
335,350,177,200,10,158,0,0,1
345,350,177,210,10,168,0,0,1
345,350,177,220,10,168,0,1,0
345,350,177,230,10,168,0,1,0
345,350,177,240,10,168,0,1,0
345,350,177,250,10,168,0,1,0
345,350,177,260,10,168,0,1,0
345,350,177,270,10,168,0,1,0
345,350,177,280,10,168,0,1,0
345,350,177,290,10,168,0,1,0
345,350,177,300,10,168,0,1,0
345,350,177,310,10,168,0,1,0
335,350,177,320,10,158,1,0,0
325,350,177,330,10,148,1,0,0
315,350,177,340,10,138,1,0,0
305,350,177,350,10,128,1,0,0
295,350,177,360,10,118,1,0,0
285,350,177,370,10,108,1,0,0
275,350,177,380,10,98,1,0,0
265,350,177,390,10,88,1,0,0
255,350,177,400,10,78,1,0,0
245,350,532,0,10,287,1,0,0
235,350,532,10,10,297,1,0,0
235,350,532,20,10,297,0,1,0
235,350,532,30,10,297,0,1,0
235,350,532,40,10,297,0,1,0
235,350,532,50,10,297,0,1,0
235,350,532,60,10,297,0,1,0
235,350,532,70,10,297,0,1,0
235,350,532,80,10,297,0,1,0
235,350,532,90,10,297,0,1,0
235,350,532,100,10,297,0,1,0
225,350,532,110,10,307,1,0,0
215,350,532,120,10,317,1,0,0
205,350,532,130,10,327,1,0,0
195,350,532,140,10,337,1,0,0
185,350,532,150,10,347,1,0,0
175,350,532,160,10,357,1,0,0
165,350,532,170,10,367,1,0,0
155,350,532,180,10,377,1,0,0
145,350,532,190,10,387,1,0,0
135,350,532,200,10,397,1,0,0
135,350,532,210,10,397,0,1,0
135,350,532,220,10,397,0,1,0
135,350,532,230,10,397,0,1,0
135,350,532,240,10,397,0,1,0
135,350,532,250,10,397,0,1,0
135,350,532,260,10,397,0,1,0
135,350,532,270,10,397,0,1,0
135,350,532,280,10,397,0,1,0
135,350,532,290,10,397,0,1,0
135,350,532,300,10,397,0,1,0
135,350,532,310,10,397,0,1,0
135,350,532,320,10,397,0,1,0
145,350,532,330,10,387,0,0,1
155,350,532,340,10,377,0,0,1
165,350,532,350,10,367,0,0,1
175,350,532,360,10,357,0,0,1
185,350,532,370,10,347,0,0,1
195,350,532,380,10,337,0,0,1
195,350,532,390,10,337,0,1,0
195,350,532,400,10,337,0,1,0
195,350,332,0,10,137,0,1,0
195,350,332,10,10,137,0,1,0
195,350,332,20,10,137,0,1,0
195,350,332,30,10,137,0,1,0
205,350,332,40,10,127,0,0,1
215,350,332,50,10,117,0,0,1
225,350,332,60,10,107,0,0,1
235,350,332,70,10,97,0,0,1
235,350,332,80,10,97,0,1,0
235,350,332,90,10,97,0,1,0
235,350,332,100,10,97,0,1,0
235,350,332,110,10,97,0,1,0
235,350,332,120,10,97,0,1,0
235,350,332,130,10,97,0,1,0
235,350,332,140,10,97,0,1,0
235,350,332,150,10,97,0,1,0
225,350,332,160,10,107,1,0,0
215,350,332,170,10,117,1,0,0
205,350,332,180,10,127,1,0,0
195,350,332,190,10,137,1,0,0
185,350,332,200,10,147,1,0,0
175,350,332,210,10,157,1,0,0
165,350,332,220,10,167,1,0,0
165,350,332,230,10,167,0,1,0
165,350,332,240,10,167,0,1,0
165,350,332,250,10,167,0,1,0
165,350,332,260,10,167,0,1,0
165,350,332,270,10,167,0,1,0
165,350,332,280,10,167,0,1,0
165,350,332,290,10,167,0,1,0
165,350,332,300,10,167,0,1,0
165,350,332,310,10,167,0,1,0
165,350,332,320,10,167,0,1,0
165,350,332,330,10,167,0,1,0
165,350,332,340,10,167,0,1,0
165,350,332,350,10,167,0,1,0
165,350,332,360,10,167,0,1,0
165,350,332,370,10,167,0,1,0
165,350,332,380,10,167,0,1,0
165,350,332,390,10,167,0,1,0
165,350,332,400,10,167,0,1,0
165,350,376,0,10,211,0,1,0
165,350,376,10,10,211,0,1,0
165,350,376,20,10,211,0,1,0
165,350,376,30,10,211,0,1,0
165,350,376,40,10,211,0,1,0
165,350,376,50,10,211,0,1,0
165,350,376,60,10,211,0,1,0
165,350,376,70,10,211,0,1,0
165,350,376,80,10,211,0,1,0
165,350,376,90,10,211,0,1,0
165,350,376,100,10,211,0,1,0
165,350,376,110,10,211,0,1,0
165,350,376,120,10,211,0,1,0
165,350,376,130,10,211,0,1,0
165,350,376,140,10,211,0,1,0
165,350,376,150,10,211,0,1,0
175,350,376,160,10,201,0,0,1
185,350,376,170,10,191,0,0,1
195,350,376,180,10,181,0,0,1
205,350,376,190,10,171,0,0,1
215,350,376,200,10,161,0,0,1
215,350,376,210,10,161,0,1,0
215,350,376,220,10,161,0,1,0
215,350,376,230,10,161,0,1,0
215,350,376,240,10,161,0,1,0
215,350,376,250,10,161,0,1,0
215,350,376,260,10,161,0,1,0
215,350,376,270,10,161,0,1,0
215,350,376,280,10,161,0,1,0
215,350,376,290,10,161,0,1,0
215,350,376,300,10,161,0,1,0
215,350,376,310,10,161,0,1,0
215,350,376,320,10,161,0,1,0
215,350,376,330,10,161,0,1,0
215,350,376,340,10,161,0,1,0
215,350,376,350,10,161,0,1,0
215,350,376,360,10,161,0,1,0
215,350,376,370,10,161,0,1,0
215,350,376,380,10,161,0,1,0
215,350,376,390,10,161,0,1,0
215,350,376,400,10,161,0,1,0
215,350,491,0,10,276,0,1,0
215,350,491,10,10,276,0,1,0
215,350,491,20,10,276,0,1,0
215,350,491,30,10,276,0,1,0
215,350,491,40,10,276,0,1,0
215,350,491,50,10,276,0,1,0
215,350,491,60,10,276,0,1,0
215,350,491,70,10,276,0,1,0
215,350,491,80,10,276,0,1,0
215,350,491,90,10,276,0,1,0
215,350,491,100,10,276,0,1,0
215,350,491,110,10,276,0,1,0
215,350,491,120,10,276,0,1,0
215,350,491,130,10,276,0,1,0
215,350,491,140,10,276,0,1,0
215,350,491,150,10,276,0,1,0
215,350,491,160,10,276,0,1,0
215,350,491,170,10,276,0,1,0
215,350,491,180,10,276,0,1,0
215,350,491,190,10,276,0,1,0
215,350,491,200,10,276,0,1,0
215,350,491,210,10,276,0,1,0
215,350,491,220,10,276,0,1,0
215,350,491,230,10,276,0,1,0
215,350,491,240,10,276,0,1,0
215,350,491,250,10,276,0,1,0
215,350,491,260,10,276,0,1,0
215,350,491,270,10,276,0,1,0
215,350,491,280,10,276,0,1,0
215,350,491,290,10,276,0,1,0
215,350,491,300,10,276,0,1,0
215,350,491,310,10,276,0,1,0
215,350,491,320,10,276,0,1,0
215,350,491,330,10,276,0,1,0
215,350,491,340,10,276,0,1,0
215,350,491,350,10,276,0,1,0
215,350,491,360,10,276,0,1,0
215,350,491,370,10,276,0,1,0
215,350,491,380,10,276,0,1,0
215,350,491,390,10,276,0,1,0
215,350,491,400,10,276,0,1,0
215,350,417,0,10,202,0,1,0
215,350,417,10,10,202,0,1,0
215,350,417,20,10,202,0,1,0
215,350,417,30,10,202,0,1,0
215,350,417,40,10,202,0,1,0
215,350,417,50,10,202,0,1,0
215,350,417,60,10,202,0,1,0
215,350,417,70,10,202,0,1,0
215,350,417,80,10,202,0,1,0
215,350,417,90,10,202,0,1,0
215,350,417,100,10,202,0,1,0
215,350,417,110,10,202,0,1,0
215,350,417,120,10,202,0,1,0
215,350,417,130,10,202,0,1,0
215,350,417,140,10,202,0,1,0
215,350,417,150,10,202,0,1,0
215,350,417,160,10,202,0,1,0
215,350,417,170,10,202,0,1,0
215,350,417,180,10,202,0,1,0
215,350,417,190,10,202,0,1,0
215,350,417,200,10,202,0,1,0
215,350,417,210,10,202,0,1,0
215,350,417,220,10,202,0,1,0
215,350,417,230,10,202,0,1,0
215,350,417,240,10,202,0,1,0
215,350,417,250,10,202,0,1,0
215,350,417,260,10,202,0,1,0
215,350,417,270,10,202,0,1,0
215,350,417,280,10,202,0,1,0
215,350,417,290,10,202,0,1,0
215,350,417,300,10,202,0,1,0
215,350,417,310,10,202,0,1,0
215,350,417,320,10,202,0,1,0
215,350,417,330,10,202,0,1,0
215,350,417,340,10,202,0,1,0
215,350,417,350,10,202,0,1,0
215,350,417,360,10,202,0,1,0
215,350,417,370,10,202,0,1,0
215,350,417,380,10,202,0,1,0
215,350,417,390,10,202,0,1,0
